id,dateAdded,dateUpdated,address,categories,city,country,latitude,longitude,name,postalCode,province
AVwc3fXlIN2L1WUfpwqV,2016-06-04T20:46:00Z,2018-04-14T11:04:59Z,181 Creekside Xing,"Sandwich Place, Restaurant, and Fast Food Restaurant",New Braunfels,US,29.72692,-98.07574,Panera Bread,78130,TX
AV4_jFIfRxPSIh2RgNDr,2017-09-01T22:19:43Z,2018-04-14T11:02:48Z,602 N 77 Sunshine Strip,Fast Food Restaurants,Harlingen,US,26.19854,-97.67991,McDonald's,78550,TX
AV1c6X4O3-Khe5l_MJUT,2017-07-19T22:13:12Z,2018-04-14T11:02:36Z,3002 Heritage Way,Fast Food Restaurants,Harlingen,US,26.222382,-97.66241,Quiznos,78550,TX
AVwdD-MNkufWRAb516Pn,2015-10-28T16:31:18Z,2018-04-14T10:56:12Z,3801 Call Field Rd,Fast Food Restaurants,Wichita Falls,US,33.8706,-98.54041,Jersey Mike's Subs,76308,TX
AV--rTKdRxPSIh2RmuE5,2017-11-15T07:53:47Z,2018-04-14T10:55:20Z,3004 N Navarro St,Fast Food Restaurants,Victoria,US,28.82275,-96.99999,Sonic Drive-In,77901,TX
AVwc7gAn_7pvs4fz0emE,2016-04-02T05:31:04Z,2018-04-14T10:52:23Z,3305 S Eastman Rd,Fast Food Restaurants,Longview,US,32.45184,-94.70894,Grandy's,75602,TX
AVwci-urByjofQCxfdIl,2015-10-22T19:13:26Z,2018-04-14T10:52:23Z,212 E Loop 281,Fast Food Restaurants,Longview,US,32.54199,-94.7425,Raising Cane's Chicken Fingers,75605,TX
AVwcr626ByjofQCxhEQL,2015-10-23T02:20:52Z,2018-04-14T10:52:22Z,1740 W Loop 281,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Longview,US,32.52471,-94.78067,Chick-Fil-A,75604,TX
AV6CF1Dba4HuVbedE4qQ,2017-09-14T20:29:07Z,2018-04-14T10:52:22Z,902 W Central Texas Expy Ste E,Fast Food Restaurants,Killeen,US,31.10627,-97.74743,Wingstop Restaurant,76541,TX
AV0Z8iBlLD2H7whiZRCS,2017-07-06T22:08:04Z,2018-04-14T10:52:10Z,1442 Mccann Rd,Fast Food Restaurants,Longview,US,32.51261,-94.74953,El Sombrero,75601,TX
AV--rdZQRxPSIh2RmucG,2017-11-15T07:53:47Z,2018-04-14T10:51:58Z,201 E Central Texas Expy Ste 1300,Fast Food Restaurants,Harker Heights,US,31.07154,-97.66807,Genghis Grill,76548,TX
AVwc9d5f_7pvs4fz0yYW,2016-08-17T16:55:57Z,2018-04-14T10:51:45Z,2006 E Central Texas Expy,Fast Food Restaurants,Killeen,US,31.09029,-97.72158,In-N-Out Burger,76541,TX
AVwd-7yHkufWRAb5--PF,2016-02-26T13:10:15Z,2018-04-14T10:51:45Z,1901 Antilley Rd,Fast Food Restaurants,Abilene,US,32.37204,-99.74648,Subway,79606,TX
AV-QS59sRxPSIh2RmR6_,2017-11-06T07:42:31Z,2018-04-14T10:49:16Z,6611 S Broadway Ave Ste 100,Fast Food Restaurants,Tyler,US,32.27692,-95.31051,Palio's Pizza Cafe,75703,TX
AVwei0e1kufWRAb5D7hS,2016-05-25T06:52:16Z,2018-04-14T10:45:41Z,6106 S Broadway Ave,Fast Food Restaurants,Tyler,US,32.28309,-95.30488,Andy's Frozen Custard,75703,TX
AV0Z84fd-gnIPe8DVq-D,2017-07-06T22:09:36Z,2018-04-14T10:41:51Z,5615 E Amarillo Blvd,Fast Food Restaurants,Amarillo,US,35.22279,-101.77016,Ly's Cafe,79107,TX
AV1tfKow3-Khe5l_Ohc2,2017-07-23T03:27:52Z,2018-04-14T10:41:13Z,7305 San Dario Ave Ste 3,Fast Food Restaurants,Laredo,US,27.5682,-99.5016,Quiznos,78045,TX
AVwdUDxHkufWRAb54lrB,2016-06-14T02:44:07Z,2018-04-14T09:52:33Z,5825 W Peoria Ave,Fast Food,Glendale,US,33.581769,-112.184222,Boston Market,85302,AZ
AVwdrAdhIN2L1WUfyIhs,2015-10-20T03:59:39Z,2018-04-14T09:50:00Z,5845 W Bell Rd,Fast Food Restaurant and Burger Joint,Glendale,US,33.637,-112.185,Walmart Supercenter,85308,AZ
AVwdXBxLByjofQCxoSzK,2015-10-19T15:35:23Z,2018-04-14T09:31:24Z,3000 Stockton Blvd,Fast Food Restaurant,Sacramento,US,38.547352,-121.454149,Subway,95820,CA
AVwclwNUkufWRAb5w29o,2015-09-17T00:23:05Z,2018-04-14T09:16:03Z,4901 W Park Blvd,Fast Food Restaurants,Plano,US,33.027523,-96.792435,Chipotle Mexican Grill,75093,TX
AVwdxQTyIN2L1WUfzDAq,2016-03-25T03:02:27Z,2018-04-13T19:41:41Z,7003 N Clark St,Fast Food,Chicago,US,42.009296,-87.67342,SUBWAYª’,60626,IL
AVwct1rRIN2L1WUfoGak,2015-10-24T00:27:57Z,2018-04-13T03:25:54Z,820 Castle Valley Blvd,Fast Food Restaurants,New Castle,US,39.569305,-107.51341,Subway,81647,CO
AVwcsG4skufWRAb5x9oV,2016-04-01T07:06:23Z,2018-04-13T03:25:28Z,8650 Washington St,Fast Food,Denver,US,39.853566,-104.977905,Subway,80229,CO
AVwdN4dPkufWRAb53iT5,2016-05-01T04:52:27Z,2018-04-13T03:25:25Z,7327 E Colfax Ave,Fast Food Restaurants,Denver,US,39.740481,-104.902546,Subway,80220,CO
AVwdN4dPkufWRAb53iT5,2016-05-01T04:52:27Z,2018-04-13T03:25:25Z,7327 E Colfax Ave,Fast Food,Denver,US,39.740481,-104.902546,Subway,80220,CO
AVwcgVlq_7pvs4fzvzSr,2015-10-19T17:18:58Z,2018-04-13T03:25:24Z,722 Horizon Dr,Fast Food Restaurants,Grand Junction,US,39.096664,-108.559626,Subway,81506,CO
AVwcuxCtIN2L1WUfoQZ0,2015-10-23T01:34:15Z,2018-04-13T03:23:00Z,125 W Mcneese St,Sandwich Place and Fast Food Restaurant,Lake Charles,US,30.176168,-93.218956,Subway,70605,LA
AVweBh0I_7pvs4fz_XIN,2015-10-20T04:54:40Z,2018-04-13T02:25:28Z,4970 Spring Mountain Rd,Fast Food,Las Vegas,US,36.126597,-115.20891,Jack in the Box,89146,NV
AVwdV8vpkufWRAb5459c,2015-10-23T03:06:17Z,2018-04-13T02:25:24Z,6451 Boulder Hwy,Fast Food,Las Vegas,US,36.084729,-115.031792,Jack in the Box,89122,NV
AVweHn8EIN2L1WUf2Jj8,2016-01-09T20:22:28Z,2018-04-13T02:25:21Z,7510 W Lake Mead Blvd,Fast Food Restaurant,Las Vegas,US,36.196471,-115.258317,Jack in the Box,89128,NV
AVwdR_8WkufWRAb54P-F,2015-10-23T03:23:04Z,2018-04-13T02:25:15Z,780 E Flamingo Rd,Fast Food,Las Vegas,US,36.114772,-115.146011,Jack in the Box,89119,NV
AVwcnofYIN2L1WUfnAyb,2016-06-08T16:12:03Z,2018-04-13T02:25:12Z,800 N Decatur Blvd,Fast Food Restaurant,Las Vegas,US,36.179731,-115.205605,Jack in the Box,89107,NV
AVwdDBol_7pvs4fz1s24,2016-03-27T05:38:53Z,2018-04-13T02:25:12Z,4385 Las Vegas Blvd N,Fast Food,Las Vegas,US,36.240243,-115.056541,Jack in the Box,89115,NV
AVwclRcJ_7pvs4fzws9x,2016-12-30T06:07:34Z,2018-04-13T02:25:11Z,2301 S Decatur Blvd,Fast Food,Las Vegas,US,36.146689,-115.208183,Jack in the Box,89102,NV
AVwc3CeykufWRAb5zxvY,2015-07-03T19:31:08Z,2018-04-13T02:25:10Z,3250 N Durango Dr,Fast Food Restaurant,Las Vegas,US,36.220029,-115.27867,Jack in the Box,89129,NV
AVweeAHakufWRAb5DM_U,2016-11-18T15:51:44Z,2018-04-13T02:24:23Z,5721 Lincoln Ave,Fast Food,Cypress,US,33.832371,-118.03315,Poki Roll,90630,CA
AVwdNvFhByjofQCxmtc1,2015-07-03T18:22:14Z,2018-04-13T02:23:59Z,3101 Pga Blvd,Fast Food Restaurant,Palm Beach Gardens,US,26.845037,-80.083009,Chick-fil-A,33410,FL
AVzA9N8X3D1zeR_xBB_-,2017-06-19T15:24:52Z,2018-04-13T02:23:54Z,7415 S Orange Blossom Trl,Fast Food Restaurant,Orlando,US,28.457947,-81.398656,Chick-fil-A,32809,FL
AVwd-v40kufWRAb5-8mj,2015-10-19T08:02:07Z,2018-04-13T02:23:52Z,10 W Indian River Blvd,Fast Food Restaurants,Edgewater,US,28.97232,-80.896092,Chick-fil-A,32141,FL
AVwdwJct_7pvs4fz88iW,2016-06-14T02:05:07Z,2018-04-13T02:23:51Z,5020 Bayou Blvd,Fast Food Restaurant,Pensacola,US,30.472488,-87.210132,Chick-fil-A,32503,FL
AVweQQIGkufWRAb5BVLq,2015-11-06T09:38:09Z,2018-04-13T02:23:49Z,3050 E Semoran Blvd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Apopka,US,28.67036,-81.45337,Chick-fil-A,32703,FL
AVwedUQvkufWRAb5DGPa,2015-10-23T01:54:23Z,2018-04-13T02:23:48Z,1757 E Nine Mile Rd,"Fast Food Restaurant, American Restaurant, and Sandwich Place North Central Pensacola",Pensacola,US,30.532173,-87.224751,Chick-fil-A,32514,FL
AVwdKQLTIN2L1WUfs0xK,2016-05-29T00:33:29Z,2018-04-13T02:23:44Z,7333 W Sand Lake Rd,Fast Food Restaurants,Orlando,US,28.450074,-81.479244,Chick-fil-A,32819,FL
AVwc_nJiIN2L1WUfrGy4,2016-05-26T07:26:09Z,2018-04-13T02:23:43Z,4752 S Kirkman Rd,Fast Food Restaurants,Orlando,US,28.492914,-81.459085,Chick-fil-A,32811,FL
AV_Jfv7ga4HuVbedHQCO,2017-11-17T10:14:50Z,2018-04-13T02:23:42Z,3558 SW College Rd,Fast Food Restaurants,Ocala,US,29.155203,-82.180031,Chick-fil-A,34474,FL
AVwehuM3ByjofQCxzDU_,2015-11-02T16:13:52Z,2018-04-13T02:23:39Z,9398 Atlantic Blvd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Jacksonville,US,30.318067,-81.555262,Chick-fil-A,32225,FL
AVwci9e1IN2L1WUfmJ0c,2017-03-03T00:45:55Z,2018-04-13T02:23:38Z,6050 W Irlo Bronson Memorial Hwy,Fast Food Restaurant,Kissimmee,US,28.332715,-81.524414,Chick-fil-A,34747,FL
AV5_zzngIxWefVJwqQfe,2017-09-14T09:49:27Z,2018-04-13T02:23:37Z,9501 Arlington Expy,Fast Food Restaurants,Jacksonville,US,30.32169,-81.5501,Chick-fil-A,32225,FL
AVwd8gYHIN2L1WUf0m_c,2015-09-13T03:33:21Z,2018-04-13T02:23:36Z,7891 W Irlo Bronson Memorial Hwy,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Kissimmee,US,28.345199,-81.601894,Chick-fil-A,34747,FL
AVwchjfzByjofQCxfLwY,2016-06-20T15:31:17Z,2018-04-13T02:23:34Z,4461 Southside Blvd,Fast Food Restaurants,Jacksonville,US,30.26395,-81.556777,Chick-fil-A,32216,FL
AVwchjfzByjofQCxfLwY,2016-06-20T15:31:17Z,2018-04-13T02:23:34Z,4461 Southside Blvd,Fast Food Restaurant,Jacksonville,US,30.26395,-81.556777,Chick-fil-A,32216,FL
AVwc5oLGByjofQCxjapa,2015-11-05T18:18:10Z,2018-04-13T02:23:34Z,15801 N Dale Mabry Hwy,Fast Food Restaurant,Tampa,US,28.095845,-82.501425,Chick-fil-A,33618,FL
AVweNi-d_7pvs4fzBBUJ,2017-02-26T20:29:06Z,2018-04-13T02:23:31Z,10300 Southside Blvd,Fast Food Restaurants,Jacksonville,US,30.185734,-81.551825,Chick-fil-A,32256,FL
AV0KB0NZFcQ3k02bD1SJ,2017-07-03T19:57:14Z,2018-04-13T02:23:30Z,13610 S Tamiami Trl,Fast Food Restaurant,Fort Myers,US,26.544799,-81.872195,Chick-fil-A,33912,FL
AVwdFnxCByjofQCxlX0O,2015-07-10T20:48:14Z,2018-04-13T02:23:23Z,6000 Glades Rd,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Boca Raton,US,26.368595,-80.137186,Chick-fil-A,33431,FL
AVwcvIhYByjofQCxhnSU,2016-06-20T15:36:02Z,2018-04-10T06:50:33Z,310 Six Forks Rd,Fast Food Restaurant,Raleigh,US,35.82040078,-78.62676397,Burger King,27609,NC
AVwcfgkQkufWRAb5vvFg,2014-11-02T03:48:14Z,2018-04-10T06:50:27Z,140 Steele St,Fast Food,Denver,US,39.71852,-104.94982,Chipotle Mexican Grill,80206,CO
AVwc2cLvIN2L1WUfplNZ,2017-04-13T04:20:37Z,2018-04-10T06:50:22Z,8667 S Quebec St,Fast Food Restaurant,Littleton,US,39.56008,-104.90544,McDonalds,80130,CO
AVwdP5XnIN2L1WUftzP5,2015-09-12T01:16:26Z,2018-04-10T06:50:17Z,4302 E Chandler Blvd,Fast Food Restaurant,Phoenix,US,33.305767,-111.9907,SONIC Drive In,85048,AZ
AV12fv613-Khe5l_PVJz,2017-07-24T21:27:00Z,2018-04-10T06:50:12Z,3209 Hillsborough St,Fast Food Restaurants,Raleigh,US,35.79046,-78.67979,Sub Conscious,27607,NC
AVwdE5MkByjofQCxlRBR,2016-06-08T16:18:42Z,2018-04-10T06:50:11Z,10750 W Lower Buckeye Rd,"Fast Food Restaurant, American Restaurant, and Hot Dog Joint",Avondale,US,33.42145,-112.291575,Sonic Drive-In,85323,AZ
AVzePnVIFcQ3k02bCcWV,2017-06-25T07:54:14Z,2018-04-10T06:50:08Z,9402 Falls of Neuse Rd #103,Fast Food Restaurant,Raleigh,US,35.901905,-78.603485,Bad Daddy's Burger Bar,27615,NC
AVwcsQeGByjofQCxhIGa,2016-04-02T04:24:40Z,2018-04-10T06:50:08Z,8877 N 107th Ave,Fast Food Restaurants,Peoria,US,33.564862,-112.289651,SUBWAY,85345,AZ
AVwdv50iIN2L1WUfy2FL,2016-06-04T20:39:25Z,2018-04-10T06:50:07Z,5127 N 99th Ave,"Fast Food Restaurant, Burger Joint, and Ice Cream Shop",Glendale,US,33.50946163,-112.2719612,Culver's,85305,AZ
AVwcmP98IN2L1WUfmxWT,2016-06-08T16:30:33Z,2018-04-10T06:50:03Z,300 S Broadway,Fast Food,Denver,US,39.710964,-104.98759,McDonald's,80209,CO
AVwdUN-5kufWRAb54nNp,2015-11-06T10:38:43Z,2018-04-10T06:49:59Z,3623 W Anthem Way,Fast Food Restaurants,Phoenix,US,33.86551,-112.13743,McDonald's,85086,AZ
AVweI7MiIN2L1WUf2VKt,2015-07-22T21:12:15Z,2018-04-10T06:49:56Z,11658 E Colfax Ave,American Restaurant and Fast Food Restaurant,Aurora,US,39.73975669,-104.8525905,SONIC Drive In,80010,CO
AVweI7MiIN2L1WUf2VKt,2015-07-22T21:12:15Z,2018-04-10T06:49:56Z,11658 E Colfax Ave,Fast Food Restaurant,Aurora,US,39.73975669,-104.8525905,SONIC Drive In,80010,CO
AVwdMpCtIN2L1WUftPQf,2015-10-20T05:26:18Z,2018-04-10T06:49:48Z,2075 S University Blvd,Fast Food Restaurant,Denver,US,39.679142,-104.95989,Jimmy John's,80210,CO
AVweFFNV_7pvs4fz_2al,2016-04-01T06:44:24Z,2018-04-10T06:49:46Z,287 Armistice Blvd,Fast Food Restaurants,Pawtucket,US,41.88039,-71.36462,SUBWAY,2861,RI
AVzA92KAFcQ3k02bBZ9j,2017-06-19T15:27:37Z,2018-04-10T06:49:37Z,2751 E Beltline Ave SE,Fast Food Restaurants,Grand Rapids,US,42.9133,-85.5835,Jimmy John's,49546,MI
AVwdL4JIIN2L1WUftG8l,2014-10-25T21:45:32Z,2018-04-10T06:49:35Z,13933 N Litchfield Rd,Fast Food Restaurant,Surprise,US,33.6092647,-112.3591104,McDonald's,85379,AZ
AVzA-Eff-gnIPe8DSfe0,2017-06-19T15:28:35Z,2018-04-10T06:49:32Z,2715 E Tudor Rd,Fast Food Restaurants,Anchorage,US,61.15354,-149.82892,Subway,99507,AK
AVzA9llQ3D1zeR_xBCP4,2017-06-19T15:26:29Z,2018-04-10T06:49:29Z,891 Freeport Rd,Fast Food Restaurant,Pittsburgh,US,40.4995,-79.8529,Wendy's,15238,PA
AVzA-GFMFcQ3k02bBaLW,2017-06-19T15:28:42Z,2018-04-10T06:49:29Z,9001 Jewel Lake Rd Ste 12,Fast Food Restaurant,Anchorage,US,61.1383,-149.9504,Taco Bell,99502,AK
AVwc8DCSByjofQCxj1Bg,2016-03-09T20:09:56Z,2018-04-10T06:49:24Z,300 S Craig St,Fast Food Restaurants,Pittsburgh,US,40.44557,-79.94915,Quiznos,15213,PA
AVweBjPP_7pvs4fz_XSH,2016-03-24T09:44:45Z,2018-04-10T06:49:18Z,5427 Oxford Ave,Fast Food,Philadelphia,US,40.03096,-75.08434,Checkers,19124,PA
AVweBjPP_7pvs4fz_XSH,2016-03-24T09:44:45Z,2018-04-10T06:49:18Z,5427 Oxford Ave,Fast Food Restaurants,Philadelphia,US,40.03096,-75.08434,Checkers,19124,PA
AVzA95C8-gnIPe8DSfU3,2017-06-19T15:27:48Z,2018-04-10T06:49:15Z,3355 Harwood Rd,Fast Food Restaurant,Bedford,US,32.851979,-97.112705,Jack in the Box,76021,TX
AVwdOZ_G_7pvs4fz3mRV,2017-02-15T20:30:46Z,2018-04-10T06:49:12Z,2100 Central Park Blvd,Fast Food Restaurant,Bedford,US,32.83380092,-97.13296952,McDonald's,76022,TX
AVwc_EUS_7pvs4fz1DOE,2016-03-24T10:04:35Z,2018-04-10T06:48:55Z,1200 SW Green Oaks Blvd,Fast Food Restaurant,Arlington,US,32.6592,-97.1333,Popeyes Chicken & Biscuits,76017,TX
AVwd9wJUIN2L1WUf0yc0,2016-03-26T04:06:50Z,2018-04-10T06:48:47Z,820 Oak Rd,"American Restaurant, Burger Joint, and Fast Food Restaurant",Lawrenceville,US,33.88951,-84.06161,SONIC Drive In,30044,GA
AVwcg0NkkufWRAb5v96g,2015-12-02T18:42:35Z,2018-04-10T06:48:47Z,3040 Five Forks Trickum Rd,"Fast Food Restaurant, American Restaurant, and Burger Joint",Lilburn,US,33.88565778,-84.06053838,Burger King,30047,GA
AVwdTDfY_7pvs4fz4Zu3,2016-10-26T22:39:17Z,2018-04-10T06:48:41Z,8080 W Highway 98,Fast Food Restaurant,Pensacola,US,30.402876,-87.321262,Wendy's,32506,FL
AVzBBdhD-gnIPe8DShce,2017-06-19T15:43:24Z,2018-04-10T06:48:39Z,2963 N Druid Hills Rd NE,Fast Food,Atlanta,US,33.8146,-84.3101,Chipotle Mexican Grill,30329,GA
AVwdVUJ0kufWRAb54zAi,2015-10-23T22:50:34Z,2018-04-10T06:48:32Z,1711 E Nine Mile Rd,Fast Food,Pensacola,US,30.53221,-87.22614,SUBWAY,32514,FL
AVwdpalnByjofQCxrLVr,2015-10-23T22:50:04Z,2018-04-10T06:48:31Z,10457 Sorrento Rd,Fast Food Restaurant,Pensacola,US,30.358606,-87.362686,Waffle House,32507,FL
AVwdYvH3IN2L1WUfvRdw,2016-03-23T03:18:04Z,2018-04-10T06:48:25Z,6481 Eldorado Pkwy,Fast Food Restaurant,McKinney,US,33.17358,-96.70117,SONIC Drive In,75070,TX
AVwcynBfIN2L1WUfo7Ij,2016-02-16T02:57:01Z,2018-04-10T06:48:18Z,5711 Columbia Pike,Fast Food Restaurants,Falls Church,US,38.8512,-77.1272,KFC,22041,VA
AVweSUA5kufWRAb5Bmps,2015-10-20T02:58:38Z,2018-04-10T06:48:12Z,8377 Leesburg Pike,"Sandwich Place, Fast Food Restaurant, and Shopping Mall",Vienna,US,38.92174757,-77.23616795,Subway,22182,VA
AVweSUA5kufWRAb5Bmps,2015-10-20T02:58:38Z,2018-04-10T06:48:12Z,8377 Leesburg Pike,Fast Food Restaurant,Vienna,US,38.92174757,-77.23616795,Subway,22182,VA
AVwejmOPIN2L1WUf6DVr,2017-04-02T23:53:49Z,2018-04-10T06:47:55Z,5129 Market St,Fast Food Restaurants,Philadelphia,US,39.96014,-75.2243,Checkers,19139,PA
AVwcsQ00kufWRAb5x_VN,2016-03-27T05:34:02Z,2018-04-10T06:47:55Z,2219 Colorado Blvd,"Burger Joint, Fast Food Restaurant, and American Restaurant",Denton,US,33.193975,-97.105924,SONIC Drive In,76205,TX
AVwcrHxP_7pvs4fzxuq7,2016-03-24T10:04:51Z,2018-04-10T06:47:54Z,527 Franklin Mills Cir,Fast Food,Philadelphia,US,40.08174,-74.9616,KFC,19154,PA
AVwcymagByjofQCxiN18,2017-03-09T20:12:08Z,2018-04-10T06:47:53Z,3359 Kensington Ave,Fast Food Restaurants,Philadelphia,US,39.99864,-75.10917,7-Eleven,19134,PA
AVwc7b16_7pvs4fz0d7A,2015-10-23T02:33:25Z,2018-04-10T06:47:50Z,1739 E Divisadero St,Fast food restaurants,Fresno,US,36.74358,-119.78998,McDonald's,93701,CA
AVwc3I7i_7pvs4fzzvZQ,2016-06-08T16:13:12Z,2018-04-10T06:47:47Z,2900 Island Ave,Fast Food,Philadelphia,US,39.90384,-75.24059,Burger King,19153,PA
AVwea0h4ByjofQCxyBew,2015-07-22T20:08:21Z,2018-04-10T06:47:46Z,5720 Baltimore Ave,Fast Food Restaurant and Burger Joint,Philadelphia,US,39.94566629,-75.23952836,Checkers,19143,PA
AVwea0h4ByjofQCxyBew,2015-07-22T20:08:21Z,2018-04-10T06:47:46Z,5720 Baltimore Ave,Fast Food Restaurants,Philadelphia,US,39.94566629,-75.23952836,Checkers,19143,PA
AVwcxiDPIN2L1WUfov_m,2016-03-25T03:10:13Z,2018-04-10T06:47:45Z,5700 Baltimore Ave,Fast Food Restaurant,Philadelphia,US,39.946,-75.2376,KFC,19143,PA
AVwclh14_7pvs4fzwvua,2016-03-24T09:45:42Z,2018-04-10T06:47:42Z,2422 W Passyunk Ave,Fast Food Restaurant,Philadelphia,US,39.92207,-75.18748,Taco Bell,19145,PA
AVwc3T2l_7pvs4fzzxZk,2017-01-31T17:43:50Z,2018-04-10T06:47:21Z,1551 Busse Rd,Fast Food Restaurant,Elk Grove Village,US,42.003548,-87.95951,Hardee's,60007,IL
AVwcqfRpkufWRAb5xrR4,2016-03-27T05:29:07Z,2018-04-10T06:47:19Z,401 E Dundee Rd,Fast Food,Palatine,US,42.13888,-88.03339,Kosta's Gyros,60074,IL
AVwcwCWukufWRAb5yn6F,2016-06-10T20:55:16Z,2018-04-10T06:47:13Z,6310 Backlick Rd,Fast Food Restaurant,Springfield,US,38.7815,-77.1858,KFC,22150,VA
AVwdyzI4IN2L1WUfzRbI,2017-04-04T21:55:04Z,2018-04-10T06:47:08Z,3604 Chestnut St,Fast Food Restaurants,Philadelphia,US,39.9546,-75.1946,Wawa,19104,PA
AV1yg0CIRxPSIh2RbsPa,2017-07-24T02:53:10Z,2018-04-10T06:46:45Z,4522 26th Ave S,Fast Food Restaurants,Fargo,US,46.83973,-96.86286,Taco John's,58104,ND
AVwcxlNA_7pvs4fzy1Qb,2015-10-24T00:09:28Z,2018-04-10T06:46:41Z,700 Packard St,Fast Food Restaurants,Ann Arbor,US,42.270767,-83.740456,Bell's Pizza,48104,MI
AVzA9Pa7LD2H7whiWHeV,2017-06-19T15:24:58Z,2018-04-10T06:46:36Z,990 W Commercial Blvd,Fast Food Restaurant,Fort Lauderdale,US,26.188,-80.1563,KFC,33309,FL
AVyisCj9YuCoGd6wM3EO,2017-06-13T18:21:12Z,2018-04-10T06:46:34Z,5556 N Federal Hwy,Fast Food Restaurants,Fort Lauderdale,US,26.19682,-80.11105,Burger King,33308,FL
AVwdGzK1IN2L1WUfsRQ5,2015-10-23T03:06:38Z,2018-04-10T06:46:33Z,4007 Barring Trce,Fast Food Restaurant,Peoria,US,40.77038,-89.6563,McDonald's,61615,IL
AVwdqkarIN2L1WUfyD75,2016-03-30T03:57:17Z,2018-04-10T06:46:30Z,3210 W Lincoln Ave,Fast Food,Anaheim,US,33.83192,-118.00305,McDonald's,92801,CA
AVwdqkarIN2L1WUfyD75,2016-03-30T03:57:17Z,2018-04-10T06:46:30Z,3210 W Lincoln Ave,Fast Food Restaurant,Anaheim,US,33.83192,-118.00305,McDonald's,92801,CA
AVwdl_af_7pvs4fz7a2K,2016-05-10T02:28:04Z,2018-04-10T06:46:29Z,1100 S Hayes St,Fast Food Restaurants,Arlington,US,38.8648,-77.0598,Taco Bell,22202,VA
AVweGayE_7pvs4fzACXq,2015-10-23T23:58:17Z,2018-04-10T06:46:28Z,212 Racine St,Fast Food Restaurant,Menasha,US,44.20438,-88.44674,McDonalds,54952,WI
AVweGayE_7pvs4fzACXq,2015-10-23T23:58:17Z,2018-04-10T06:46:28Z,212 Racine St,Fast Food Restaurants,Menasha,US,44.20438,-88.44674,McDonalds,54952,WI
AVwdBpLn_7pvs4fz1eaB,2015-10-23T03:37:47Z,2018-04-10T06:46:22Z,1 W Valley Blvd,Fast Food,Alhambra,US,34.078777,-118.12322,The Hat,91801,CA
AVweKG0vByjofQCxvyJt,2015-11-02T17:09:38Z,2018-04-10T06:46:21Z,8161 La Palma Ave,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Buena Park,US,33.847126,-117.990845,Chick-fil-A,90620,CA
AVwcwOckIN2L1WUfog4b,2015-10-21T17:42:48Z,2018-04-10T06:46:20Z,2200 Lincoln Ave,Fast Food Restaurants,Altadena,US,34.183514,-118.15949,SUBWAY,91001,CA
AVwcwOckIN2L1WUfog4b,2015-10-21T17:42:48Z,2018-04-10T06:46:20Z,2200 Lincoln Ave,Fast Food,Altadena,US,34.183514,-118.15949,SUBWAY,91001,CA
AVwdnPU7kufWRAb57nJ0,2015-10-23T03:57:48Z,2018-04-10T06:46:12Z,20105 Saticoy St,Fast Food Restaurant,Winnetka,US,34.20866583,-118.5718162,Carl's Jr / Green Burrito,91306,CA
AV1Tp35b-gnIPe8DWbGm,2017-07-18T03:04:32Z,2018-04-10T06:46:10Z,1050 S Beach Blvd,Fast Food Restaurant,La Habra,US,33.91913,-117.96767,KFC,90631,CA
AVwc1fp9IN2L1WUfpbNm,2015-11-02T15:40:01Z,2018-04-10T06:46:05Z,143 E Foothill Blvd,Fast Food Restaurant,Arcadia,US,34.151294,-118.026696,McDonald's,91006,CA
AVwcvTQiByjofQCxhpJ7,2016-04-17T14:17:36Z,2018-04-10T06:46:00Z,2919 Los Feliz Blvd,Fast Food,Los Angeles,US,34.126602,-118.263466,Panda Express,90039,CA
AVweD7P9ByjofQCxu7qh,2015-10-23T03:10:45Z,2018-04-10T06:45:56Z,14321 Harrison St,Fast Food Restaurant,Omaha,US,41.19044114,-96.13809549,Don & Millie's,68138,NE
AVweHxFUIN2L1WUf2K8B,2016-11-26T19:51:14Z,2018-04-10T06:45:55Z,4747 Shore Dr,Fast Food Restaurant and Burger Joint,Virginia Beach,US,36.90378,-76.13446,Wendy's,23455,VA
AVweHxFUIN2L1WUf2K8B,2016-11-26T19:51:14Z,2018-04-10T06:45:55Z,4747 Shore Dr,Fast Food Restaurant,Virginia Beach,US,36.90378,-76.13446,Wendy's,23455,VA
AVwcsYWgIN2L1WUfn2j-,2017-01-16T19:09:59Z,2018-04-10T06:45:54Z,222 N Saddle Creek Rd,Fast Food Restaurants,Omaha,US,41.260628,-95.981092,QDOBA Mexican Eats,68131,NE
AVweK-22kufWRAb5Anj6,2015-10-23T21:48:01Z,2018-04-10T06:45:54Z,2444 S 132nd St,Fast Food Restaurant,Omaha,US,41.23600901,-96.12010856,KFC,68144,NE
AVwdRX9XkufWRAb54Jc-,2015-12-04T19:15:08Z,2018-04-10T06:45:50Z,14449 W Center Rd,Fast Food,Omaha,US,41.2334,-96.1406,McDonald's,68144,NE
